,date,season,neutral,playoff,home_team,away_team,home_pre,away_pre,home_prob,away_prob,home_post,away_post,home_pitcher,away_pitcher,home_pitcher_rgs,away_pitcher_rgs,home_pitcher_rating,away_pitcher_rating,home_score,away_score
39321,6/23/2004,2004,0,s,TEX,SEA,1511.687,1506.815,0.541,0.459,1513.506,1504.996,biern001,franr001,41.162,52.153,3.606,8.462,6,3
39328,6/23/2004,2004,0,s,HOU,PIT,1526.23,1465.726,0.619,0.381,1522.462,1469.494,munrp001,Ryan Vogelsong,45.42,42.601,-0.738,-26.221,2,7
39333,6/23/2004,2004,0,s,ANA,OAK,1513.333,1540.231,0.496,0.504,1510.129,1543.435,escok001,redmm002,53.963,49.793,11.812,10.951,1,7
39336,6/22/2004,2004,0,s,TEX,SEA,1508.219,1510.282,0.532,0.468,1511.687,1506.815,dresr001,nagec001,49.266,48.805,3.606,8.462,10,2
39343,6/22/2004,2004,0,s,HOU,PIT,1525.268,1466.688,0.617,0.383,1526.23,1465.726,Roy Oswalt,bensk001,57.151,48.028,25.512,6.884,5,4
39348,6/22/2004,2004,0,s,ANA,OAK,1510.34,1543.224,0.487,0.513,1513.333,1540.231,Bartolo Colon,Tim Hudson,48.616,58.569,-2.28,23.918,6,1
39351,6/21/2004,2004,0,s,HOU,PIT,1524.029,1467.927,0.613,0.387,1525.268,1466.688,reddt001,foggj001,47.587,45.582,-0.738,6.884,7,5
39353,6/21/2004,2004,0,s,ANA,OAK,1506.568,1546.996,0.476,0.524,1510.34,1543.224,John Lackey,hardr001,49.902,51.372,4.691,10.951,10,3
39363,6/20/2004,2004,0,s,HOU,ANA,1522.534,1508.064,0.555,0.445,1524.029,1506.568,millw001,washj001,54.012,49.257,-0.738,11.812,3,1
39378,6/19/2004,2004,0,s,HOU,ANA,1524.536,1506.062,0.561,0.439,1522.534,1508.064,clemr001,Ramon Ortiz,58.389,42.736,-0.738,-27.956,4,6
39393,6/18/2004,2004,0,s,HOU,ANA,1522.043,1508.555,0.554,0.446,1524.536,1506.062,munrp001,escok001,44.013,54.631,-0.738,11.812,5,0
39409,6/17/2004,2004,0,s,HOU,CHC,1523.454,1537.928,0.514,0.486,1522.043,1539.34,Roy Oswalt,ruscg001,57.569,46.967,26.987,8.192,4,5
39423,6/16/2004,2004,0,s,HOU,CHC,1525.71,1535.673,0.52,0.48,1523.454,1537.928,reddt001,maddg002,47.451,53.798,-0.738,8.192,1,4
39438,6/15/2004,2004,0,s,HOU,CHC,1527.557,1533.825,0.525,0.475,1525.71,1535.673,millw001,zambc001,53.313,58.486,-0.738,8.192,2,4
39445,6/14/2004,2004,0,s,HOU,CHC,1530.689,1530.693,0.534,0.466,1527.557,1533.825,clemr001,priom001,59.479,61.292,-0.738,8.192,2,7
39448,6/13/2004,2004,0,s,TEX,STL,1509.769,1536.061,0.497,0.503,1505.157,1540.673,R.A. Dickey,willw001,48.157,50.267,-5.048,7.108,2,13
39450,6/13/2004,2004,0,s,SEA,WSN,1504.31,1475.418,0.576,0.424,1507.209,1472.518,pinej001,armat002,50.507,51.274,8.462,-0.064,8,1
39451,6/13/2004,2004,0,s,OAK,PIT,1551.86,1473.287,0.643,0.357,1554.698,1470.449,muldm001,wellk001,59.3,51.54,10.951,6.884,13,3
39461,6/13/2004,2004,0,s,ANA,CHC,1512.514,1529.293,0.51,0.49,1511.114,1530.693,escok001,clemm001,54.557,57.528,11.812,8.192,5,6
39465,6/12/2004,2004,0,s,TEX,STL,1506.908,1538.921,0.488,0.512,1509.769,1536.061,dresr001,carpc002,48.263,52.133,3.606,7.108,7,2
39467,6/12/2004,2004,0,s,SEA,WSN,1502.508,1477.22,0.57,0.43,1504.31,1475.418,moyej001,vargc001,54.201,46.253,8.462,-0.064,3,0
39468,6/12/2004,2004,0,s,OAK,PIT,1550.983,1474.163,0.641,0.359,1551.86,1473.287,redmm002,Ryan Vogelsong,49.7,43.699,10.951,-22.386,12,11
39477,6/12/2004,2004,0,s,ANA,CHC,1515.553,1526.254,0.519,0.481,1512.514,1529.293,Bartolo Colon,ruscg001,50.279,46.784,6.373,8.192,5,10
39479,6/11/2004,2004,0,s,TEX,STL,1509.663,1536.166,0.496,0.504,1506.908,1538.921,domij001,suppj001,48.265,50.548,3.606,7.108,7,12
39481,6/11/2004,2004,0,s,SEA,WSN,1501.374,1478.354,0.567,0.433,1502.508,1477.22,franr001,hernl003,51.754,55.081,8.462,-0.064,1,0
39482,6/11/2004,2004,0,s,OAK,PIT,1549.086,1476.06,0.636,0.364,1550.983,1474.163,Tim Hudson,bensk001,57.948,45.796,20.826,6.884,6,1
39491,6/11/2004,2004,0,s,ANA,CHC,1514.241,1527.566,0.515,0.485,1515.553,1526.254,John Lackey,maddg002,49.479,53.284,3.375,8.192,3,2
39492,6/10/2004,2004,0,s,TEX,PIT,1507.13,1478.593,0.575,0.425,1509.663,1476.06,rogek001,foggj001,51.345,46.224,3.606,6.884,10,4
39494,6/10/2004,2004,0,s,TEX,PIT,1505.811,1479.912,0.571,0.429,1507.13,1478.593,benoj001,pereo002,49.066,51.806,3.606,6.884,9,7
39505,6/10/2004,2004,0,s,ANA,MIL,1513.144,1482.686,0.578,0.422,1514.241,1481.588,selea001,oberw001,49.235,44.648,11.812,10.061,5,4
39508,6/9/2004,2004,0,s,SEA,HOU,1503.52,1533.225,0.492,0.508,1501.374,1535.371,Freddy Garcia,millw001,54.662,52.754,16.887,-0.738,0,3
39509,6/9/2004,2004,0,s,OAK,CIN,1546.185,1485.076,0.62,0.38,1549.086,1482.174,hardr001,acevj002,51.162,49.998,10.951,6.625,17,8
39518,6/9/2004,2004,0,s,ANA,MIL,1518.665,1477.165,0.593,0.407,1513.144,1482.686,washj001,santv001,49.373,47.489,11.812,10.061,2,12
39521,6/8/2004,2004,0,s,SEA,HOU,1504.87,1531.875,0.496,0.504,1503.52,1533.225,pinej001,clemr001,49.272,59.022,8.462,-0.738,0,1
39522,6/8/2004,2004,0,s,OAK,CIN,1544.386,1486.875,0.615,0.385,1546.185,1485.076,Barry Zito,bongj001,55.565,47.25,8.418,6.625,10,6
39532,6/8/2004,2004,0,s,ANA,MIL,1520.369,1475.46,0.598,0.402,1518.665,1477.165,escok001,sheeb001,53.003,57.404,11.812,10.061,0,1
39533,6/7/2004,2004,0,s,TEX,PIT,1504.681,1481.042,0.568,0.432,1505.811,1479.912,R.A. Dickey,wellk001,47.904,52.124,-4.916,6.884,6,5
39534,6/7/2004,2004,0,s,SEA,HOU,1501.853,1534.892,0.487,0.513,1504.87,1531.875,nagec001,duckb001,47.4,46.303,8.462,-0.738,5,0
39535,6/7/2004,2004,0,s,OAK,CIN,1540.909,1490.352,0.606,0.394,1544.386,1486.875,muldm001,lidlc001,59.432,50.697,10.951,6.625,13,2
39539,6/6/2004,2004,0,s,SEA,CHW,1500.416,1539.199,0.479,0.521,1501.853,1537.762,moyej001,loaie001,54.448,56.72,8.462,5.454,5,4
39541,6/6/2004,2004,0,s,OAK,TOR,1538.606,1505.756,0.581,0.419,1540.909,1503.453,redmm002,kersj001,49.784,46.842,10.951,10.233,8,3
39552,6/6/2004,2004,0,s,ANA,CLE,1524.893,1474.232,0.606,0.394,1520.369,1478.756,Bartolo Colon,CC Sabathia,51.821,54.145,13.87,21.502,0,7
39554,6/5/2004,2004,0,s,SEA,CHW,1498.511,1541.104,0.473,0.527,1500.416,1539.199,franr001,schos001,51.235,49.503,8.462,5.454,4,2
39556,6/5/2004,2004,0,s,OAK,TOR,1536.548,1507.814,0.575,0.425,1538.606,1505.756,Tim Hudson,hentp001,56.98,48.822,16.013,10.233,4,0
39566,6/5/2004,2004,0,s,ANA,CLE,1526.645,1472.481,0.611,0.389,1524.893,1474.232,John Lackey,dawlj001,49.11,46.953,1.49,-2.335,2,3
39568,6/4/2004,2004,0,s,SEA,CHW,1500.198,1539.417,0.478,0.522,1498.511,1541.104,Freddy Garcia,Jon Garland,54.556,51.611,18.95,0.517,2,4
39570,6/4/2004,2004,0,s,OAK,TOR,1540.069,1504.293,0.585,0.415,1536.548,1507.814,hardr001,towej001,50.461,48.332,10.951,10.233,1,6
39581,6/4/2004,2004,0,s,ANA,CLE,1529.471,1469.655,0.618,0.382,1526.645,1472.481,selea001,davij005,50.098,47.119,11.812,-2.335,6,9
39583,6/3/2004,2004,0,s,OAK,TOR,1538.987,1505.375,0.582,0.418,1540.069,1504.293,Barry Zito,batim001,54.638,51.439,6.462,10.233,2,1
39590,6/3/2004,2004,0,s,ANA,CLE,1527.93,1471.196,0.614,0.386,1529.471,1469.655,escok001,Cliff Lee,52.24,54.136,11.812,20.6,5,2
39591,6/2/2004,2004,0,s,SEA,TOR,1502.129,1503.445,0.533,0.467,1500.198,1505.375,pinej001,Ted Lilly,49.242,53.968,8.462,16.177,3,5
39595,6/2/2004,2004,0,s,OAK,CHW,1537.726,1540.678,0.53,0.47,1538.987,1539.417,muldm001,Mark Buehrle,59.293,54.876,10.951,16.38,3,2
39605,6/2/2004,2004,0,s,ANA,BOS,1525.82,1542.516,0.511,0.489,1527.93,1540.407,washj001,martp001,51.025,62.543,11.812,7.251,10,7
39606,6/1/2004,2004,0,s,SEA,TOR,1503.62,1501.954,0.537,0.463,1502.129,1503.445,mechg001,kersj001,46.54,47.4,8.462,10.233,5,6
39610,6/1/2004,2004,0,s,OAK,CHW,1536.087,1542.317,0.526,0.474,1537.726,1540.678,redmm002,loaie001,49.21,56.894,10.951,5.454,6,4
39620,6/1/2004,2004,0,s,ANA,BOS,1524.478,1543.858,0.507,0.493,1525.82,1542.516,Bartolo Colon,Bronson Arroyo,52.396,47.251,15.209,-26.165,7,6
39621,5/31/2004,2004,0,s,SEA,TOR,1501.246,1504.328,0.53,0.47,1503.62,1501.954,moyej001,hentp001,54.347,49.224,8.462,10.233,6,2
39642,5/30/2004,2004,0,s,HOU,STL,1532.212,1527.375,0.541,0.459,1535.098,1524.489,reddt001,morrm001,47.708,52.121,-0.738,7.108,7,1
39657,5/29/2004,2004,0,s,HOU,STL,1536.228,1523.359,0.553,0.447,1532.212,1527.375,millw001,willw001,54.341,50.841,-0.738,7.108,3,10
39673,5/28/2004,2004,0,s,HOU,STL,1537.79,1521.798,0.557,0.443,1536.228,1523.359,clemr001,carpc002,58.164,49.679,-0.738,7.108,1,2
39700,5/26/2004,2004,0,s,HOU,CHC,1535.522,1531.118,0.541,0.459,1537.79,1528.85,Andy Pettitte,maddg002,56.34,53.178,19.557,8.192,7,3
39713,5/25/2004,2004,0,s,HOU,CHC,1532.88,1533.76,0.533,0.467,1535.522,1531.118,Roy Oswalt,zambc001,57.691,58.268,27.284,8.192,5,0
39724,5/23/2004,2004,0,s,TEX,NYY,1505.965,1544.921,0.478,0.522,1503.334,1547.551,R.A. Dickey,vazqj001,47.724,59.088,-6.152,2.83,3,8
39726,5/23/2004,2004,0,s,SEA,DET,1500.19,1449.355,0.606,0.394,1501.496,1448.048,Freddy Garcia,Jeremy Bonderman,54.391,46.449,17.912,-3.459,3,1
39729,5/23/2004,2004,0,s,OAK,KCR,1539.967,1466.542,0.637,0.363,1540.859,1465.65,hardr001,reyed001,50.516,44.438,10.951,13.379,3,2
39737,5/23/2004,2004,0,s,ANA,BAL,1528.335,1489.871,0.589,0.411,1530.584,1487.622,selea001,cabrd001,49.016,48.606,11.812,8.374,8,3
39739,5/22/2004,2004,0,s,TEX,NYY,1504.512,1546.373,0.474,0.526,1505.965,1544.921,dresr001,contj002,47.266,49.435,3.606,2.83,4,3
39741,5/22/2004,2004,0,s,SEA,DET,1503.517,1446.027,0.615,0.385,1500.19,1449.355,pinej001,johnj007,49.134,47.773,8.462,3.151,4,8
39744,5/22/2004,2004,0,s,OAK,KCR,1539.067,1467.443,0.634,0.366,1539.967,1466.542,Barry Zito,Zack Greinke,53.409,47.4,-0.127,2.162,5,4
39752,5/22/2004,2004,0,s,ANA,BAL,1527.266,1490.94,0.586,0.414,1528.335,1489.871,escok001,ponss001,51.765,51.43,11.812,8.374,3,2
39754,5/21/2004,2004,0,s,TEX,NYY,1502.781,1548.104,0.469,0.531,1504.512,1546.373,benoj001,browk001,49.662,57.241,3.606,2.83,9,7
39756,5/21/2004,2004,0,s,SEA,DET,1507.388,1442.157,0.626,0.374,1503.517,1446.027,mechg001,roben001,48.029,47.026,8.462,3.151,0,5
39758,5/21/2004,2004,0,s,OAK,KCR,1536.661,1469.848,0.628,0.372,1539.067,1467.443,muldm001,andeb002,57.903,44.942,10.951,13.379,7,0
39766,5/21/2004,2004,0,s,ANA,BAL,1525.872,1492.334,0.582,0.418,1527.266,1490.94,washj001,duboe001,51.108,49.237,11.812,8.374,5,3
39768,5/20/2004,2004,0,s,TEX,KCR,1501.143,1471.487,0.577,0.423,1502.781,1469.848,rogek001,may-d002,53.349,49.629,3.606,13.379,6,3
39770,5/20/2004,2004,0,s,SEA,BAL,1503.148,1496.574,0.544,0.456,1507.388,1492.334,moyej001,loper001,52.762,49.318,8.462,8.374,11,0
39773,5/20/2004,2004,0,s,OAK,DET,1535.858,1442.96,0.662,0.338,1536.661,1442.157,Tim Hudson,knotg001,58.91,46.735,27.612,3.151,3,2
39780,5/20/2004,2004,0,s,ANA,NYY,1528.481,1545.496,0.51,0.49,1525.872,1548.104,Bartolo Colon,mussm001,53.741,53.944,20.581,2.83,2,6
39785,5/19/2004,2004,0,s,TEX,KCR,1503.084,1469.545,0.582,0.418,1501.143,1471.487,parkc002,gobbj001,47.209,47.914,3.606,13.379,3,5
39787,5/19/2004,2004,0,s,SEA,BAL,1505.62,1494.101,0.551,0.449,1503.148,1496.574,franr001,Erik Bedard,51.494,47.692,8.462,-3.454,2,5
39789,5/19/2004,2004,0,s,OAK,DET,1534.337,1444.481,0.658,0.342,1535.858,1442.96,redmm002,marom001,50.624,46.361,10.951,3.151,6,2
39796,5/19/2004,2004,0,s,ANA,NYY,1530.306,1543.671,0.515,0.485,1528.481,1545.496,John Lackey,liebj001,51.601,53.344,10.284,2.83,2,4
39799,5/18/2004,2004,0,s,TEX,KCR,1504.749,1467.88,0.587,0.413,1503.084,1469.545,R.A. Dickey,affej001,48.857,48.661,-1.25,13.379,6,7
39801,5/18/2004,2004,0,s,SEA,BAL,1508.988,1490.734,0.561,0.439,1505.62,1494.101,Freddy Garcia,cabrd001,55.211,48.654,21.69,8.374,2,7
39803,5/18/2004,2004,0,s,OAK,DET,1538.016,1440.802,0.668,0.332,1534.337,1444.481,hardr001,Jeremy Bonderman,50.797,45.432,10.951,-6.119,1,5
39810,5/18/2004,2004,0,s,ANA,NYY,1528.981,1544.996,0.511,0.489,1530.306,1543.671,selea001,vazqj001,47.992,58.398,11.812,2.83,1,0
39822,5/16/2004,2004,0,s,HOU,NYM,1539.249,1489.644,0.604,0.396,1537.521,1491.373,clemr001,gintm001,58.15,47.4,-0.738,7.922,2,3
39837,5/15/2004,2004,0,s,HOU,NYM,1537.644,1491.249,0.6,0.4,1539.249,1489.644,Andy Pettitte,baldj002,57.078,43.297,22.588,7.922,7,4
39852,5/14/2004,2004,0,s,HOU,NYM,1541.34,1487.553,0.61,0.39,1537.644,1491.249,Roy Oswalt,tracs001,59.887,52.638,35.288,7.922,3,8
39872,5/13/2004,2004,0,s,HOU,FLA,1542.851,1537.161,0.543,0.457,1541.34,1538.672,reddt001,pavac001,47.044,53.149,-0.738,6.762,2,3
39884,5/12/2004,2004,0,s,HOU,FLA,1545.265,1534.747,0.55,0.45,1542.851,1537.161,millw001,willd003,55.918,49.162,-0.738,6.762,2,5
39897,5/11/2004,2004,0,s,HOU,FLA,1542.688,1537.325,0.542,0.458,1545.265,1534.747,clemr001,Brad Penny,57.129,53.727,-0.738,7.572,6,1
39908,5/9/2004,2004,0,s,TEX,DET,1510.116,1435.322,0.638,0.362,1507.929,1437.51,rogek001,roben001,52.782,44.768,3.606,3.151,3,5
39909,5/9/2004,2004,0,s,SEA,NYY,1513.076,1546.475,0.486,0.514,1511.758,1547.793,moyej001,osbod001,54.67,48.595,8.462,2.83,6,7
39911,5/9/2004,2004,0,s,OAK,MIN,1530.279,1514.645,0.557,0.443,1532.456,1512.469,muldm001,Kyle Lohse,56.705,48.961,10.951,-6.693,8,4
39920,5/9/2004,2004,0,s,ANA,TBD,1524.752,1458.988,0.626,0.374,1526.482,1457.258,washj001,zambv001,50.244,52.757,11.812,3.943,8,4
39923,5/8/2004,2004,0,s,TEX,DET,1509.222,1436.217,0.636,0.364,1510.116,1435.322,R.A. Dickey,marom001,50.75,47.259,6.364,3.151,16,15
39924,5/8/2004,2004,0,s,SEA,NYY,1516.3,1543.251,0.496,0.504,1513.076,1546.475,mechg001,mussm001,48.585,53.649,8.462,2.83,0,6
39926,5/8/2004,2004,0,s,OAK,MIN,1531.855,1513.07,0.561,0.439,1530.279,1514.645,Tim Hudson,greis001,58.178,48.036,27.142,6.16,2,3
39935,5/8/2004,2004,0,s,ANA,TBD,1522.739,1461.001,0.621,0.379,1524.752,1458.988,Bartolo Colon,abbop001,54.206,47.818,24.633,3.943,7,2
39938,5/7/2004,2004,0,s,TEX,DET,1511.09,1434.349,0.641,0.359,1509.222,1436.217,benoj001,Jeremy Bonderman,50.102,44.703,3.606,-6.397,7,8
39939,5/7/2004,2004,0,s,SEA,NYY,1513.656,1545.895,0.488,0.512,1516.3,1543.251,franr001,liebj001,50.345,53.569,8.462,2.83,6,2
39941,5/7/2004,2004,0,s,OAK,MIN,1530.354,1514.57,0.557,0.443,1531.855,1513.07,redmm002,santj003,51.368,55.341,10.951,6.16,11,9
39950,5/7/2004,2004,0,s,ANA,TBD,1521.783,1461.957,0.618,0.382,1522.739,1461.001,John Lackey,hendm001,50.941,45.626,10.848,3.943,1,0
39952,5/6/2004,2004,0,s,SEA,MIN,1512.393,1515.834,0.53,0.47,1513.656,1514.57,Freddy Garcia,radkb001,54.491,52.498,19.082,6.16,2,1
39954,5/6/2004,2004,0,s,OAK,NYY,1528.226,1548.023,0.506,0.494,1530.354,1545.895,hardr001,vazqj001,49.479,60.733,10.951,2.83,7,4
39956,5/6/2004,2004,0,s,HOU,PIT,1539.123,1486.49,0.609,0.391,1540.681,1484.932,millw001,bensk001,54.822,47.294,-0.738,6.884,5,2
39962,5/6/2004,2004,0,s,ANA,TBD,1519.968,1463.772,0.613,0.387,1521.783,1461.957,selea001,gonzj003,47.313,49.721,11.812,3.943,7,3
39965,5/5/2004,2004,0,s,TEX,TBD,1508.979,1465.882,0.595,0.405,1511.09,1463.772,dresr001,waecd001,45.581,51.212,3.606,3.943,6,1
39966,5/5/2004,2004,0,s,SEA,MIN,1515.203,1513.024,0.538,0.462,1512.393,1515.834,pinej001,silvc001,48.761,47.9,8.462,6.16,1,5
39968,5/5/2004,2004,0,s,OAK,NYY,1529.625,1546.624,0.51,0.49,1528.226,1548.023,Barry Zito,browk001,53.091,57.948,2.848,2.83,3,4
39970,5/5/2004,2004,0,s,HOU,PIT,1537.257,1488.357,0.603,0.397,1539.123,1486.49,clemr001,wellk001,56.826,54.237,-0.738,6.884,6,2
39977,5/5/2004,2004,0,s,ANA,DET,1518.621,1435.696,0.649,0.351,1519.968,1434.349,escok001,johnj007,51.818,48.919,11.812,3.151,6,3
39980,5/4/2004,2004,0,s,TEX,TBD,1510.692,1464.169,0.6,0.4,1508.979,1465.882,parkc002,zambv001,47.858,52.453,3.606,3.943,4,5
39981,5/4/2004,2004,0,s,SEA,MIN,1513.955,1514.272,0.534,0.466,1515.203,1513.024,moyej001,Kyle Lohse,54.295,49.264,8.462,-5.029,4,3
39983,5/4/2004,2004,0,s,OAK,NYY,1531.444,1544.806,0.515,0.485,1529.625,1546.624,muldm001,contj002,58.564,51.222,10.951,2.83,8,10
39985,5/4/2004,2004,0,s,HOU,PIT,1536.239,1489.375,0.601,0.399,1537.257,1488.357,Andy Pettitte,foggj001,56.108,42.882,23.152,6.884,4,3
39992,5/4/2004,2004,0,s,ANA,DET,1516.353,1437.964,0.643,0.357,1518.621,1435.696,washj001,roben001,50.718,45.867,11.812,3.151,11,4
39994,5/3/2004,2004,0,s,TEX,TBD,1507.561,1467.3,0.591,0.409,1510.692,1464.169,rogek001,abbop001,51.026,49.667,3.606,3.943,9,0
39996,5/3/2004,2004,0,s,HOU,CIN,1538.591,1465.367,0.636,0.364,1536.239,1467.72,Roy Oswalt,wilsp001,60.117,47.115,41.91,6.625,5,7
39999,5/3/2004,2004,0,s,ANA,DET,1515.22,1439.097,0.64,0.36,1516.353,1437.964,Bartolo Colon,marom001,55.374,47.468,30.475,3.151,11,9
40000,5/2/2004,2004,0,s,TEX,BOS,1505.403,1546.83,0.475,0.525,1507.561,1544.672,R.A. Dickey,waket001,49.133,57.017,2.651,7.251,4,1
40010,5/2/2004,2004,0,s,HOU,CIN,1537.69,1466.269,0.634,0.366,1538.591,1465.367,reddt001,lidlc001,46.608,48.683,-0.738,6.625,6,5
40014,5/1/2004,2004,0,s,TEX,BOS,1503.214,1549.02,0.469,0.531,1505.403,1546.83,benoj001,martp001,49.206,63.384,3.606,7.251,8,5
40017,5/1/2004,2004,0,s,TEX,BOS,1501.727,1550.506,0.464,0.536,1503.214,1549.02,dresr001,Bronson Arroyo,44.837,46.811,3.606,-31.401,4,3
40029,5/1/2004,2004,0,s,HOU,CIN,1535.514,1468.445,0.628,0.372,1537.69,1466.269,millw001,Aaron Harang,54.953,48.603,-0.738,4.977,10,4
40041,4/30/2004,2004,0,s,HOU,CIN,1533.527,1470.432,0.623,0.377,1535.514,1468.445,clemr001,acevj002,56.689,49.788,-0.738,6.625,6,1
40091,4/25/2004,2004,0,s,TEX,SEA,1496.571,1516.94,0.505,0.495,1500.287,1513.224,wasdj001,franr001,46.334,52.115,3.606,8.462,14,6
40093,4/25/2004,2004,0,s,OAK,ANA,1539.55,1510.462,0.576,0.424,1537.924,1512.088,hardr001,Ramon Ortiz,49.183,42.984,10.951,-26.325,3,4
40106,4/24/2004,2004,0,s,TEX,SEA,1494.537,1518.973,0.499,0.501,1496.571,1516.94,benoj001,Freddy Garcia,47.933,53.314,3.606,12.535,3,0
40108,4/24/2004,2004,0,s,OAK,ANA,1542.166,1507.846,0.583,0.417,1539.55,1510.462,redmm002,escok001,51.384,51.631,10.951,11.812,3,6
40121,4/23/2004,2004,0,s,TEX,SEA,1492.908,1520.602,0.495,0.505,1494.537,1518.973,dresr001,pinej001,44.57,51.027,3.606,8.462,10,8
40123,4/23/2004,2004,0,s,OAK,ANA,1547.747,1502.265,0.599,0.401,1542.166,1507.846,Barry Zito,washj001,56.525,50.388,12.596,11.812,2,12
40137,4/22/2004,2004,0,s,SEA,OAK,1523.901,1544.448,0.505,0.495,1520.602,1547.747,moyej001,muldm001,55.176,59.097,8.462,10.951,2,8
40142,4/22/2004,2004,0,s,HOU,STL,1532.847,1520.147,0.553,0.447,1531.301,1521.693,Roy Oswalt,Jason Marquis,59.742,46.099,42.521,-11.177,1,2
40148,4/22/2004,2004,0,s,ANA,TEX,1500.699,1494.474,0.543,0.457,1502.265,1492.908,Bartolo Colon,parkc002,57.354,49.641,41.022,3.606,7,5
40151,4/21/2004,2004,0,s,SEA,OAK,1526.155,1542.194,0.511,0.489,1523.901,1544.448,mechg001,Tim Hudson,48.753,60.765,8.462,32.651,4,7
40157,4/21/2004,2004,0,s,HOU,STL,1536.581,1516.413,0.563,0.437,1532.847,1520.147,reddt001,morrm001,48.216,52.329,-0.738,7.108,6,12
40162,4/21/2004,2004,0,s,ANA,TEX,1503.14,1492.033,0.55,0.45,1500.699,1494.474,John Lackey,R.A. Dickey,49.466,47.414,4.225,-2.688,1,4
40165,4/20/2004,2004,0,s,SEA,OAK,1524.817,1543.533,0.508,0.492,1526.155,1542.194,franr001,hardr001,51.651,48.253,8.462,10.951,2,1
40171,4/20/2004,2004,0,s,HOU,STL,1538.619,1514.375,0.569,0.431,1536.581,1516.413,millw001,suppj001,54.795,48.079,-0.738,7.108,3,5
40177,4/20/2004,2004,0,s,ANA,TEX,1505.62,1489.554,0.557,0.443,1503.14,1492.033,Ramon Ortiz,rogek001,43.865,51.374,-23.162,3.606,3,6
40179,4/19/2004,2004,0,s,SEA,OAK,1523.465,1544.885,0.504,0.496,1524.817,1543.533,Freddy Garcia,redmm002,52.056,50.48,5.828,10.951,2,1
40188,4/18/2004,2004,0,s,SEA,TEX,1522.034,1490.985,0.579,0.421,1523.465,1489.554,pinej001,dresr001,50.718,44.277,8.462,3.606,4,2
40193,4/18/2004,2004,0,s,HOU,MIL,1536.658,1470.956,0.626,0.374,1538.619,1468.995,clemr001,Chris Capuano,56.767,47.776,-0.738,4.202,6,1
40198,4/18/2004,2004,0,s,ANA,OAK,1508.752,1541.752,0.487,0.513,1505.62,1544.885,escok001,Barry Zito,51.678,56.025,11.812,12.29,1,7
40203,4/17/2004,2004,0,s,SEA,TEX,1520.248,1492.77,0.574,0.426,1522.034,1490.985,moyej001,Colby Lewis,54.072,45.687,8.462,-10.584,4,1
40208,4/17/2004,2004,0,s,HOU,MIL,1533.747,1473.867,0.618,0.382,1536.658,1470.956,duckb001,kinnm002,46.841,44.51,-0.738,10.061,14,5
40213,4/17/2004,2004,0,s,ANA,OAK,1506.479,1544.025,0.481,0.519,1508.752,1541.752,washj001,muldm001,50.104,59.494,11.812,10.951,6,3
40218,4/16/2004,2004,0,s,SEA,TEX,1523.788,1489.23,0.583,0.417,1520.248,1492.77,mechg001,parkc002,49.503,48.978,8.462,3.606,0,5
40223,4/16/2004,2004,0,s,HOU,MIL,1532.516,1475.098,0.615,0.385,1533.747,1473.867,Roy Oswalt,david002,57.971,48.565,35.194,10.061,2,0
40228,4/16/2004,2004,0,s,ANA,OAK,1508.573,1541.931,0.487,0.513,1506.479,1544.025,Bartolo Colon,Tim Hudson,57.726,59.947,42.488,31.72,0,3
40230,4/15/2004,2004,0,s,TEX,OAK,1486.099,1545.062,0.45,0.55,1489.23,1541.931,rogek001,hardr001,50.505,48.886,3.606,10.951,7,2
40234,4/15/2004,2004,0,s,HOU,MIL,1535.852,1471.762,0.624,0.376,1532.516,1475.098,reddt001,sheeb001,49.058,52.504,-0.738,10.061,2,6
40241,4/15/2004,2004,0,s,ANA,SEA,1511.247,1521.114,0.52,0.48,1508.573,1523.788,John Lackey,franr001,49.802,50.925,4.977,8.462,2,6
40243,4/14/2004,2004,0,s,TEX,OAK,1488.579,1542.583,0.457,0.543,1486.099,1545.062,R.A. Dickey,redmm002,49.17,50.385,5.828,10.951,4,9
40254,4/14/2004,2004,0,s,ANA,SEA,1509.939,1522.422,0.517,0.483,1511.247,1521.114,Ramon Ortiz,Freddy Garcia,44.039,52.988,-22.494,10.88,6,5
40256,4/13/2004,2004,0,s,TEX,OAK,1489.808,1541.354,0.46,0.54,1488.579,1542.583,callm001,Barry Zito,44.973,57.148,3.606,16.821,9,10
40262,4/13/2004,2004,0,s,ANA,SEA,1508.233,1524.128,0.512,0.488,1509.939,1522.422,escok001,pinej001,52.24,51.613,11.812,8.462,7,5
40263,4/12/2004,2004,0,s,TEX,ANA,1488.457,1509.584,0.504,0.496,1489.808,1508.233,Colby Lewis,washj001,45.584,50.576,-12.61,11.812,7,6
40272,4/11/2004,2004,0,s,TEX,ANA,1491.324,1506.717,0.512,0.488,1488.457,1509.584,parkc002,Bartolo Colon,49.396,56.904,3.606,38.385,2,7
40275,4/11/2004,2004,0,s,OAK,SEA,1544.751,1520.731,0.569,0.431,1541.354,1524.128,muldm001,moyej001,59.284,54.861,10.951,8.462,4,9
40287,4/10/2004,2004,0,s,TEX,ANA,1488.228,1509.813,0.503,0.497,1491.324,1506.717,rogek001,John Lackey,50.264,51.342,3.606,10.904,12,6
