,date,season,neutral,playoff,home_team,away_team,home_pre,away_pre,home_prob,away_prob,home_post,away_post,home_pitcher,away_pitcher,home_pitcher_rgs,away_pitcher_rgs,home_pitcher_rating,away_pitcher_rating,home_score,away_score
149284,6/17/1943,1943,0,s,PHI,ATL,1450.382,1472.998,0.502,0.498,1448.48,1474.9,krauj101,salvm101,50.446,45.921,5.672,9.185,0,2
149297,6/16/1943,1943,0,s,PHI,ATL,1448.473,1474.907,0.496,0.504,1450.382,1472.998,johns103,tobij103,49.858,49.823,5.672,9.185,2,0
149300,6/15/1943,1943,0,s,PHI,ATL,1446.99,1476.39,0.492,0.508,1448.473,1474.907,gerha101,odomd101,46.729,47.4,5.672,9.185,2,1
149302,6/15/1943,1943,0,s,PHI,ATL,1445.034,1478.346,0.487,0.513,1446.99,1476.39,fuchc101,barrr101,47.225,52.775,5.672,9.185,6,4
149463,5/23/1943,1943,0,s,PHI,PIT,1445.52,1488.74,0.472,0.528,1447.969,1486.29,krauj101,rescx101,50.399,49.248,5.672,6.884,5,2
149468,5/23/1943,1943,0,s,ATL,CHC,1481.389,1472.417,0.547,0.453,1479.614,1474.192,andrn101,bithh101,49.495,48.184,9.185,8.192,0,1
149470,5/23/1943,1943,0,s,PHI,PIT,1447.687,1486.572,0.479,0.521,1445.52,1488.74,podgj101,sewer101,48.909,50.561,5.672,6.884,1,4
149475,5/23/1943,1943,0,s,ATL,CHC,1483.185,1470.622,0.552,0.448,1481.389,1472.417,barrr101,passc101,50.6,50.304,9.185,8.192,1,2
149479,5/22/1943,1943,0,s,PHI,PIT,1442.725,1491.535,0.464,0.536,1447.687,1486.572,rowes101,klinb101,52.216,49.407,5.672,6.884,10,0
149488,5/20/1943,1943,0,s,PHI,CHC,1440.779,1472.567,0.489,0.511,1442.725,1470.622,gerha101,barrd101,46.569,44.227,5.672,8.192,2,0
149490,5/20/1943,1943,0,s,PHI,CHC,1438.384,1474.962,0.482,0.518,1440.779,1472.567,fuchc101,lee-b103,46.864,48.645,5.672,8.192,3,0
149493,5/19/1943,1943,0,s,ATL,PIT,1481.26,1493.46,0.517,0.483,1483.185,1491.535,jeffg101,gornh101,47.561,49.95,9.185,6.884,5,3
149494,5/19/1943,1943,0,s,ATL,PIT,1479.723,1494.996,0.513,0.487,1481.26,1493.46,andrn101,rescx101,48.447,48.574,9.185,6.884,2,1
149498,5/18/1943,1943,0,s,PHI,CHC,1436.848,1476.499,0.477,0.523,1438.384,1474.962,johns103,bithh101,51.672,48.862,5.672,8.192,5,4
149500,5/18/1943,1943,0,s,ATL,PIT,1476.993,1497.727,0.505,0.495,1479.723,1494.996,javea101,sewer101,49.226,50.827,9.185,6.884,4,0
149502,5/17/1943,1943,0,s,PHI,CHC,1433.982,1479.364,0.469,0.531,1436.848,1476.499,podgj101,passc101,48.783,51.606,5.672,8.192,8,4
149505,5/16/1943,1943,0,s,PHI,STL,1431.858,1579.918,0.329,0.671,1433.982,1577.794,gerha101,gumbh101,44.973,47.771,5.672,7.108,2,1
149511,5/16/1943,1943,0,s,ATL,CIN,1473.867,1499.536,0.498,0.502,1476.993,1496.41,tobij103,shouc101,48.805,45.814,9.185,6.625,6,1
149513,5/16/1943,1943,0,s,PHI,STL,1432.688,1579.088,0.331,0.669,1431.858,1579.918,rowes101,krish101,51.756,45.06,5.672,7.108,3,4
149519,5/16/1943,1943,0,s,ATL,CIN,1471.814,1501.588,0.492,0.508,1473.867,1499.536,barrr101,waltb102,49.529,55.505,9.185,6.625,3,1
149521,5/15/1943,1943,0,s,PHI,STL,1434.015,1577.761,0.334,0.666,1432.688,1579.088,fuchc101,coopm101,46.885,62.39,5.672,7.108,3,6
149525,5/15/1943,1943,0,s,ATL,CIN,1470.176,1503.226,0.487,0.513,1471.814,1501.588,andrn101,vandj101,47.092,57.876,9.185,6.625,1,0
149531,5/14/1943,1943,0,s,ATL,STL,1468.084,1579.853,0.376,0.624,1470.176,1577.761,javea101,lanim101,48.835,54.843,9.185,7.108,4,3
149532,5/13/1943,1943,0,s,PHI,CIN,1435.621,1501.62,0.44,0.56,1434.015,1503.226,podgj101,ridde101,48.563,46.716,5.672,6.625,1,3
149533,5/13/1943,1943,0,s,PHI,CIN,1433.928,1503.313,0.435,0.565,1435.621,1501.62,johns103,starr101,50.913,52.042,5.672,6.625,2,1
149539,5/13/1943,1943,0,s,ATL,STL,1470.265,1577.672,0.382,0.618,1468.084,1579.853,barrr101,white103,49.737,54.038,9.185,7.108,0,5
149545,5/9/1943,1943,0,s,PHI,SFG,1431.666,1509.8,0.423,0.577,1433.928,1507.537,krauj101,feldh101,49.478,48.564,5.672,4.116,3,1
149551,5/9/1943,1943,0,s,ATL,LAD,1468.285,1560.879,0.403,0.597,1470.265,1558.899,tobij103,wyatw101,47.972,55.805,9.185,11.008,2,1
149553,5/9/1943,1943,0,s,PHI,SFG,1429.908,1511.558,0.418,0.582,1431.666,1509.8,rowes101,wittj101,51.08,45.352,5.672,4.116,3,2
149559,5/9/1943,1943,0,s,ATL,LAD,1469.495,1559.67,0.406,0.594,1468.285,1560.879,andrn101,meltr101,47.197,48.738,9.185,11.008,4,5
149560,5/8/1943,1943,0,s,PHI,SFG,1431.429,1510.037,0.422,0.578,1429.908,1511.558,gerha101,lohrb101,45.657,49.105,5.672,4.116,5,7
149565,5/8/1943,1943,0,s,ATL,LAD,1467.506,1561.659,0.4,0.6,1469.495,1559.67,barrr101,higbk101,49.103,50.956,9.185,11.008,3,2
149566,5/7/1943,1943,0,s,PHI,SFG,1425.788,1515.678,0.406,0.594,1431.429,1510.037,johns103,trink101,49.926,48.121,5.672,4.116,13,3
149571,5/7/1943,1943,0,s,ATL,LAD,1469.032,1560.132,0.405,0.595,1467.506,1561.659,javea101,heade101,50.245,48.905,9.185,11.008,7,9
149580,5/5/1943,1943,0,s,ATL,SFG,1471.621,1513.088,0.475,0.525,1469.032,1515.678,salvm101,saylb101,47.256,47.4,9.185,4.116,3,7
149582,5/5/1943,1943,0,s,ATL,SFG,1474.263,1510.447,0.482,0.518,1471.621,1513.088,tostl101,meltc101,46.565,52.533,9.185,4.116,1,5
149596,5/4/1943,1943,0,s,ATL,SFG,1472.133,1512.577,0.476,0.524,1474.263,1510.447,tobij103,lohrb101,47.519,50.197,9.185,4.116,5,3
149602,5/2/1943,1943,0,s,PHI,ATL,1421.875,1473.734,0.46,0.54,1423.475,1472.133,fuchc101,javea101,48.301,51.175,5.672,9.185,6,5
149609,5/2/1943,1943,0,s,PHI,ATL,1423.6,1472.008,0.465,0.535,1421.875,1473.734,johns103,andrn101,49.414,46.382,5.672,9.185,1,3
149626,4/29/1943,1943,0,s,PHI,LAD,1424.501,1556.218,0.35,0.65,1423.6,1557.118,krauj101,higbk101,48.321,52.004,5.672,11.008,3,4
149633,4/28/1943,1943,0,s,PHI,LAD,1425.411,1555.308,0.352,0.648,1424.501,1556.218,gerha101,heade101,46.589,49.825,5.672,11.008,3,4
149641,4/27/1943,1943,0,s,PHI,LAD,1426.609,1554.11,0.355,0.645,1425.411,1555.308,rowes101,wyatw101,51.547,55.802,5.672,11.008,2,4
149654,4/25/1943,1943,0,s,ATL,SFG,1466.578,1523.333,0.453,0.547,1470.053,1519.858,andrn101,mungv101,45.984,47.902,9.185,4.116,8,3
149662,4/24/1943,1943,0,s,ATL,SFG,1467.993,1521.918,0.457,0.543,1466.578,1523.333,javea101,wittj101,51.484,45.13,9.185,4.116,3,4
149684,9/27/1942,1942,0,s,PHI,LAD,1387.136,1576.149,0.279,0.721,1386.517,1576.769,hught101,higbk101,51.966,52.275,5.672,11.008,3,4
149689,9/26/1942,1942,0,s,PHI,LAD,1388.469,1574.817,0.282,0.718,1387.136,1576.149,meltr101,newsb101,49.133,49.584,5.672,11.008,3,8
149733,9/19/1942,1942,0,s,ATL,SFG,1454.992,1537.237,0.417,0.583,1453.776,1538.453,tostl101,hubbc101,46.774,51.1,9.185,4.116,6,7
149736,9/17/1942,1942,0,s,PHI,CHC,1382.064,1480.839,0.394,0.606,1379.181,1483.721,lapia101,wyseh101,47.44,46.643,5.672,8.192,0,8
149742,9/17/1942,1942,0,s,ATL,STL,1456.111,1603.163,0.33,0.67,1454.992,1604.282,javea101,beazj101,51.906,51.976,9.185,7.108,4,6
149743,9/16/1942,1942,0,s,PHI,CHC,1383.738,1479.165,0.399,0.601,1382.064,1480.839,henng101,bithh101,47.4,45.464,5.672,8.192,1,4
149744,9/16/1942,1942,0,s,PHI,CHC,1381.379,1481.524,0.392,0.608,1383.738,1479.165,podgj101,passc101,45.886,49.138,5.672,8.192,3,1
149751,9/16/1942,1942,0,s,ATL,STL,1457.689,1601.585,0.334,0.666,1456.111,1603.163,tobij103,white103,48.829,50.179,9.185,7.108,2,6
149752,9/15/1942,1942,0,s,PHI,STL,1381.884,1601.08,0.245,0.755,1381.379,1601.585,johns103,coopm101,45.866,61.119,5.672,7.108,2,3
149754,9/14/1942,1942,0,s,PHI,STL,1382.702,1600.262,0.247,0.753,1381.884,1601.08,peari101,gumbh101,42.589,48.463,5.672,7.108,3,6
149759,9/14/1942,1942,0,s,ATL,CHC,1455.694,1483.519,0.494,0.506,1457.689,1481.524,donob102,lee-b103,46.04,49.034,9.185,8.192,4,2
149761,9/13/1942,1942,0,s,PHI,STL,1383.216,1599.747,0.248,0.752,1382.702,1600.262,meltr101,krish101,49.853,45.636,5.672,7.108,2,3
149767,9/13/1942,1942,0,s,ATL,CHC,1458.436,1480.777,0.502,0.498,1455.694,1483.519,spahw101,wyseh101,47.4,47.676,9.185,8.192,8,12
149769,9/13/1942,1942,0,s,PHI,STL,1380.666,1602.298,0.243,0.757,1383.216,1599.747,hught101,beazj101,52.231,51.673,5.672,7.108,2,1
149775,9/13/1942,1942,0,s,ATL,CHC,1455.314,1483.899,0.493,0.507,1458.436,1480.777,earlt101,passc101,44.328,50.712,9.185,8.192,11,6
149776,9/12/1942,1942,0,s,ATL,PIT,1455.248,1496.331,0.475,0.525,1455.314,1496.265,javea101,hallj105,51.323,44.354,9.185,6.884,2,2
149777,9/12/1942,1942,0,s,ATL,PIT,1452.699,1498.88,0.468,0.532,1455.248,1496.331,tobij103,gornh101,48.077,53.336,9.185,6.884,4,1
149778,9/12/1942,1942,0,s,PHI,CIN,1382.191,1496.556,0.373,0.627,1380.666,1498.082,lapia101,ridde101,47.4,49.063,5.672,6.625,1,4
149785,9/11/1942,1942,0,s,PHI,CIN,1383.741,1495.007,0.377,0.623,1382.191,1496.556,johns103,vandj101,47.152,58.548,5.672,6.625,5,8
149792,9/10/1942,1942,0,s,ATL,CIN,1452.627,1495.078,0.473,0.527,1452.699,1495.007,sainj101,starr101,47.886,52.419,9.185,6.625,0,0
149794,9/10/1942,1942,0,s,ATL,CIN,1455.223,1492.483,0.481,0.519,1452.627,1495.078,salvm101,derrp101,47.932,53.201,9.185,6.625,2,6
149796,9/10/1942,1942,0,s,PHI,PIT,1381.849,1500.772,0.367,0.633,1383.741,1498.88,podgj101,hamll101,45.17,48.523,5.672,6.884,2,1
149807,9/7/1942,1942,0,s,PHI,SFG,1383.35,1529.291,0.331,0.669,1381.849,1530.792,meltr101,carpb101,49.828,46.689,5.672,4.116,0,4
149811,9/7/1942,1942,0,s,ATL,LAD,1452.421,1591.45,0.34,0.66,1455.223,1588.648,tobij103,newsb101,47.488,50.47,9.185,11.008,5,3
149813,9/7/1942,1942,0,s,PHI,SFG,1384.42,1528.22,0.334,0.666,1383.35,1529.291,hught101,lohrb101,52.465,50.065,5.672,4.116,3,5
149817,9/7/1942,1942,0,s,ATL,LAD,1454.688,1589.183,0.346,0.654,1452.421,1591.45,javea101,davic103,52.946,55.217,9.185,11.008,4,11
149821,9/6/1942,1942,0,s,PHI,ATL,1386.648,1452.461,0.44,0.56,1384.42,1454.688,hoerl101,salvm101,44.538,48.212,5.672,9.185,3,7
149826,9/6/1942,1942,0,s,PHI,ATL,1390.62,1448.488,0.451,0.549,1386.648,1452.461,johns103,earlt101,47.949,44.423,5.672,9.185,3,13
149933,8/23/1942,1942,0,s,ATL,PHI,1455.225,1393.2,0.621,0.379,1452.641,1395.784,salvm101,meltr101,46.884,51.337,9.185,5.672,0,2
149941,8/23/1942,1942,0,s,ATL,PHI,1453.842,1394.583,0.618,0.382,1455.225,1393.2,javea101,hoerl101,52.649,45.059,9.185,5.672,3,1
149943,8/22/1942,1942,0,s,ATL,PHI,1456.443,1391.982,0.625,0.375,1453.842,1394.583,tostl101,johns103,47.618,46.709,9.185,5.672,3,5
149945,8/22/1942,1942,0,s,ATL,PHI,1455.379,1393.046,0.622,0.378,1456.443,1391.982,tobij103,hught101,46.924,51.917,9.185,5.672,2,1
149972,8/18/1942,1942,0,s,PHI,LAD,1389.956,1585.337,0.272,0.728,1393.046,1582.247,meltr101,macom101,50.299,48.408,5.672,11.008,3,1
150016,8/12/1942,1942,0,s,ATL,SFG,1458.844,1518.214,0.449,0.551,1462.679,1514.379,tostl101,carpb101,46.848,46.332,9.185,4.116,8,2
150019,8/12/1942,1942,0,s,ATL,SFG,1457.089,1519.969,0.444,0.556,1458.844,1518.214,javea101,schuh103,50.291,52.374,9.185,4.116,1,0
150031,8/11/1942,1942,0,s,ATL,SFG,1458.806,1518.253,0.449,0.551,1457.089,1519.969,tobij103,mungv101,47.165,50.092,9.185,4.116,4,6
150040,8/9/1942,1942,0,s,PHI,SFG,1396.152,1517.04,0.364,0.636,1394.94,1518.253,hught101,mcgeb101,52.155,44.723,5.672,4.116,0,2
150045,8/9/1942,1942,0,s,PHI,SFG,1397.083,1516.11,0.367,0.633,1396.152,1517.04,podgj101,lohrb101,45.744,49.454,5.672,4.116,2,3
150054,8/8/1942,1942,0,s,ATL,LAD,1456.079,1585.299,0.353,0.647,1458.806,1582.572,salvm101,wyatw101,47.373,56.517,9.185,11.008,2,0
150056,8/7/1942,1942,0,s,PHI,SFG,1398.322,1514.871,0.37,0.63,1397.083,1516.11,meltr101,hubbc101,49.504,52.101,5.672,4.116,4,6
150064,8/5/1942,1942,0,s,PHI,ATL,1395.775,1456.347,0.448,0.552,1398.322,1453.801,hught101,earlt101,51.845,45.51,5.672,9.185,5,2
150072,8/4/1942,1942,0,s,PHI,ATL,1393.655,1458.468,0.442,0.558,1395.775,1456.347,johns103,tobij103,45.743,47.161,5.672,9.185,4,2
150079,8/2/1942,1942,0,s,PHI,PIT,1394.712,1487.77,0.402,0.598,1393.655,1488.828,hoerl101,dietd102,45.919,46.017,5.672,6.884,2,3
150084,8/2/1942,1942,0,s,ATL,CIN,1460.148,1524.796,0.442,0.558,1458.468,1526.475,sainj101,derrp101,47.912,53.164,9.185,6.625,2,4
150086,8/2/1942,1942,0,s,PHI,PIT,1396.121,1486.361,0.406,0.594,1394.712,1487.77,meltr101,hamll101,49.861,47.215,5.672,6.884,2,4
150091,8/2/1942,1942,0,s,ATL,CIN,1455.766,1529.177,0.429,0.571,1460.148,1524.796,javea101,ridde101,47.943,52.191,9.185,6.625,7,0
150094,8/1/1942,1942,0,s,PHI,PIT,1394.361,1488.121,0.401,0.599,1396.121,1486.361,hught101,gornh101,50.257,47.553,5.672,6.884,2,1
150098,8/1/1942,1942,0,s,ATL,CIN,1453.933,1531.011,0.424,0.576,1455.766,1529.177,salvm101,starr101,46.749,54.258,9.185,6.625,2,1
150104,7/31/1942,1942,0,s,ATL,CIN,1455.875,1529.069,0.43,0.57,1453.933,1531.011,earlt101,thomj102,46.452,44.745,9.185,6.625,2,5
150107,7/30/1942,1942,0,s,PHI,CIN,1391.721,1531.708,0.339,0.661,1394.361,1529.069,nayle101,waltb102,45.95,59.369,5.672,6.625,4,2
150113,7/29/1942,1942,0,s,ATL,PIT,1454.273,1489.724,0.484,0.516,1455.875,1488.121,tobij103,heink101,47.069,47.107,9.185,6.884,6,5
150116,7/29/1942,1942,0,s,ATL,PIT,1456.574,1487.422,0.49,0.51,1454.273,1489.724,javea101,sewer101,47.334,50.162,9.185,6.884,0,3
150122,7/28/1942,1942,0,s,PHI,CIN,1392.829,1530.601,0.342,0.658,1391.721,1531.708,meltr101,starr101,49.273,53.516,5.672,6.625,1,3
150125,7/28/1942,1942,0,s,PHI,CIN,1395.055,1528.374,0.348,0.652,1392.829,1530.601,johns103,vandj101,46.209,55.415,5.672,6.625,1,8
150130,7/28/1942,1942,0,s,ATL,PIT,1454.98,1489.016,0.486,0.514,1456.574,1487.422,sainj101,butcm101,47.4,50.686,9.185,6.884,4,3
150133,7/26/1942,1942,0,s,PHI,CHC,1391.297,1488.177,0.397,0.603,1395.055,1484.418,hoerl101,passc101,44.952,54.785,5.672,8.192,6,1
150138,7/26/1942,1942,0,s,ATL,STL,1456.271,1577.028,0.364,0.636,1454.98,1578.319,walll102,dickm101,47.949,46.141,9.185,7.108,3,5
150140,7/26/1942,1942,0,s,PHI,CHC,1389.502,1489.972,0.392,0.608,1391.297,1488.177,hught101,lee-b103,50.253,49.732,5.672,8.192,4,3
150145,7/26/1942,1942,0,s,ATL,STL,1453.019,1580.281,0.356,0.644,1456.271,1577.028,javea101,beazj101,48.117,51.256,9.185,7.108,5,2
150148,7/25/1942,1942,0,s,PHI,CHC,1391.162,1488.312,0.396,0.604,1389.502,1489.972,podgj101,warnl101,45.716,49.596,5.672,8.192,1,4
150154,7/25/1942,1942,0,s,ATL,STL,1454.54,1578.76,0.36,0.64,1453.019,1580.281,tostl101,krish101,47.773,47.604,9.185,7.108,3,6
150163,7/24/1942,1942,0,s,ATL,STL,1457.205,1576.094,0.367,0.633,1454.54,1578.76,tobij103,lanim101,48.441,52.708,9.185,7.108,0,8
150165,7/23/1942,1942,0,s,PHI,STL,1388.853,1578.403,0.278,0.722,1391.162,1576.094,meltr101,gumbh101,48.849,51.01,5.672,7.108,4,3
150170,7/22/1942,1942,0,s,PHI,STL,1390.479,1576.777,0.282,0.718,1388.853,1578.403,johns103,beazj101,46.679,50.833,5.672,7.108,0,7
150176,7/22/1942,1942,0,s,ATL,CHC,1458.721,1486.796,0.494,0.506,1457.205,1488.312,javea101,passc101,48.15,53.626,9.185,8.192,1,2
150178,7/21/1942,1942,0,s,PHI,STL,1391.836,1575.42,0.285,0.715,1390.479,1576.777,hught101,krish101,50.839,46.773,5.672,7.108,1,6
150184,7/21/1942,1942,0,s,ATL,CHC,1457.143,1488.375,0.49,0.51,1458.721,1486.796,tostl101,olsev101,48.134,49.924,9.185,8.192,4,3
150286,7/5/1942,1942,0,s,PHI,SFG,1392.787,1508.321,0.371,0.629,1395.252,1505.856,johns103,sunkt101,46.969,47.354,5.672,4.116,5,3
150291,7/5/1942,1942,0,s,ATL,LAD,1465.027,1581.38,0.37,0.63,1463.994,1582.413,javea101,frenl101,46.252,49.723,9.185,11.008,1,2
150294,7/5/1942,1942,0,s,PHI,SFG,1390.893,1510.215,0.366,0.634,1392.787,1508.321,hught101,schuh103,49.262,49.611,5.672,4.116,3,2
150299,7/5/1942,1942,0,s,ATL,LAD,1462.946,1583.461,0.365,0.635,1465.027,1581.38,tobij103,davic103,49.391,56.067,9.185,11.008,6,5
150302,7/4/1942,1942,0,s,PHI,LAD,1391.502,1582.851,0.276,0.724,1390.893,1583.461,peari101,allej102,42.981,53.359,5.672,11.008,4,5
150309,7/4/1942,1942,0,s,PHI,LAD,1394.019,1580.334,0.282,0.718,1391.502,1582.851,nayle101,higbk101,46.931,52.581,5.672,11.008,0,14
150317,7/3/1942,1942,0,s,PHI,LAD,1395.68,1578.673,0.286,0.714,1394.019,1580.334,hoerl101,wyatw101,44.667,57.696,5.672,11.008,1,8
150340,6/29/1942,1942,0,s,PHI,LAD,1398.149,1579.146,0.288,0.712,1396.466,1580.828,meltr101,heade101,47.359,49.135,5.672,11.008,3,10
150343,6/28/1942,1942,0,s,PHI,STL,1399.122,1559.358,0.313,0.687,1398.149,1560.332,johns103,warnl101,46.924,52.113,5.672,7.108,1,3
150349,6/28/1942,1942,0,s,ATL,CHC,1469.294,1490.151,0.505,0.495,1466.538,1492.908,tostl101,olsev101,48.227,48.982,9.185,8.192,1,5
150351,6/28/1942,1942,0,s,PHI,STL,1396.974,1561.507,0.308,0.692,1399.122,1559.358,hught101,beazj101,47.294,49.312,5.672,7.108,2,1
150357,6/28/1942,1942,0,s,ATL,CHC,1466.921,1492.525,0.498,0.502,1469.294,1490.151,tobij103,passc101,48.072,55.722,9.185,8.192,3,0
150364,6/27/1942,1942,0,s,ATL,CHC,1464.124,1495.322,0.49,0.51,1466.921,1492.525,javea101,bithh101,46.009,45.632,9.185,8.192,4,0
150371,6/26/1942,1942,0,s,ATL,CHC,1466.068,1493.377,0.495,0.505,1464.124,1495.322,earlt101,flemb101,47.344,48.993,9.185,8.192,4,6
150372,6/25/1942,1942,0,s,PHI,CHC,1399.482,1490.869,0.404,0.596,1396.974,1493.377,podgj101,lee-b103,49.529,50.812,5.672,8.192,1,7
150377,6/25/1942,1942,0,s,ATL,STL,1468.136,1559.44,0.404,0.596,1466.068,1561.507,javea101,coopm101,47.055,60.471,9.185,7.108,0,4
150378,6/24/1942,1942,0,s,ATL,STL,1465.653,1561.923,0.397,0.603,1468.136,1559.44,donob102,white103,46.697,52.236,9.185,7.108,3,1
150379,6/24/1942,1942,0,s,ATL,STL,1462.143,1565.433,0.388,0.612,1465.653,1561.923,tobij103,gumbh101,47.929,50.115,9.185,7.108,6,2
150381,6/24/1942,1942,0,s,PHI,CHC,1400.902,1489.449,0.408,0.592,1399.482,1490.869,nayle101,passc101,46.506,54.759,5.672,8.192,1,3
150387,6/23/1942,1942,0,s,PHI,CHC,1402.955,1487.396,0.414,0.586,1400.902,1489.449,hoerl101,olsev101,45.501,49.59,5.672,8.192,4,8
150393,6/21/1942,1942,0,s,PHI,CIN,1403.83,1534.435,0.351,0.649,1402.955,1535.31,podgj101,starr101,49.171,55.338,5.672,6.625,1,2
150400,6/21/1942,1942,0,s,PHI,CIN,1401.854,1536.412,0.346,0.654,1403.83,1534.435,hught101,vandj101,46.287,57.898,5.672,6.625,3,2
150406,6/21/1942,1942,0,s,ATL,PIT,1464.871,1488.626,0.5,0.5,1462.143,1491.354,tostl101,butcm101,47.626,51.122,9.185,6.884,3,7
150408,6/20/1942,1942,0,s,PHI,CIN,1404.121,1534.145,0.352,0.648,1401.854,1536.412,meltr101,ridde101,48.021,50.794,5.672,6.625,0,7
150413,6/20/1942,1942,0,s,ATL,PIT,1462.093,1491.404,0.492,0.508,1464.871,1488.626,javea101,heink101,45.563,47.641,9.185,6.884,4,0
150416,6/19/1942,1942,0,s,PHI,CIN,1405.29,1532.975,0.355,0.645,1404.121,1534.145,johns103,waltb102,46.986,56.496,5.672,6.625,4,6
150422,6/19/1942,1942,0,s,ATL,PIT,1463.619,1489.878,0.497,0.503,1462.093,1491.404,tostl101,sewer101,48.755,50.29,9.185,6.884,6,7
150427,6/17/1942,1942,0,s,ATL,CIN,1464.921,1531.674,0.439,0.561,1463.619,1532.975,tobij103,starr101,47.32,55.225,9.185,6.625,3,4
150428,6/17/1942,1942,0,s,ATL,CIN,1466.61,1529.985,0.444,0.556,1464.921,1531.674,earlt101,derrp101,47.896,56.009,9.185,6.625,2,4
150430,6/17/1942,1942,0,s,PHI,PIT,1407.667,1487.501,0.42,0.58,1405.29,1489.878,hoerl101,klinb101,45.668,44.791,5.672,6.884,1,6
150439,6/16/1942,1942,0,s,PHI,PIT,1404.454,1490.714,0.411,0.589,1407.667,1487.501,podgj101,hamll101,47.914,49.086,5.672,6.884,5,1
